,S/N,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell,Size
7747,4557,12/16/2018,3815433,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
7748,4558,12/16/2018,3815421,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
7749,4559,12/16/2018,3815397,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7750,4560,12/16/2018,3815396,361603,1,361603,A0202103,A02,2,"[47.5, 6.0]",A0202,"(120, 300)"
7751,4561,12/16/2018,3815383,264229,1,264229,A0107502,A01,7,"[52.0, 12.0]",A0107,"(190, 180)"
7752,4562,12/16/2018,3815383,409906,1,409906,A1108303,A11,8,"[15.25, 12.0]",A1108,"(380, 20)"
7753,4563,12/16/2018,3815380,421829,1,421829,A0604101,A06,4,"[34.5, 9.0]",A0604,"(110, 220)"
7754,4564,12/16/2018,3815340,344980,1,344980,A0410303,A04,10,"[41.0, 13.5]",A0410,"(230, 320)"
7755,4565,12/16/2018,3815330,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
7756,4566,12/16/2018,3815330,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914,"(240, 180)"
7757,4567,12/16/2018,3815329,432236,1,432236,A0316507,A03,16,"[44.25, 18.0]",A0316,"(430, 220)"
7758,4568,12/16/2018,3815315,389086,1,389086,A0311406,A03,11,"[45.5, 15.0]",A0311,"(70, 340)"
7759,4569,12/16/2018,3815315,448097,1,448097,A0220103,A02,20,"[47.5, 21.0]",A0220,"(180, 260)"
7760,4570,12/16/2018,3815315,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
7761,4571,12/16/2018,3815292,404958,1,404958,A0105302,A01,5,"[52.0, 10.5]",A0105,"(50, 140)"
7762,4572,12/16/2018,3815285,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7763,4573,12/16/2018,3815268,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7764,4574,12/16/2018,3815221,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7765,4575,12/16/2018,3815218,363491,1,363491,A0220502,A02,20,"[47.5, 21.0]",A0220,"(180, 160)"
7766,4576,12/16/2018,3815219,389081,1,389081,A0311405,A03,11,"[45.5, 15.0]",A0311,"(100, 200)"
7767,4577,12/16/2018,3815203,302739,1,302739,A0703201,A07,3,"[32.5, 9.0]",A0703,"(50, 300)"
7768,4578,12/16/2018,3815180,269959,1,269959,A0108301,A01,8,"[50.75, 12.0]",A0108,"(70, 320)"
7769,4579,12/16/2018,3815166,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
7770,4580,12/16/2018,3815166,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7771,4581,12/16/2018,3815166,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
7772,4582,12/16/2018,3815167,331637,1,331637,A0917403,A09,17,"[26, 19.5]",A0917,"(350, 240)"
7773,4583,12/16/2018,3815159,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7774,4584,12/16/2018,3815130,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106,"(130, 80)"
7775,4585,12/16/2018,3815130,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007,"(200, 220)"
7776,4586,12/16/2018,3815128,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7777,4587,12/16/2018,3815129,402179,1,402179,A0619403,A06,19,"[35.75, 21.0]",A0619,"(390, 40)"
7778,4588,12/16/2018,3815124,354785,1,354785,A1102101,A11,2,"[15.25, 6.0]",A1102,"(160, 280)"
7779,4589,12/16/2018,3815124,387495,1,387495,A0510203,A05,10,"[37.75, 13.5]",A0510,"(140, 40)"
7780,4590,12/16/2018,3815124,450098,1,450098,A0705203,A07,5,"[32.5, 10.5]",A0705,"(380, 100)"
7781,4591,12/16/2018,3815122,340387,1,340387,A0920103,A09,20,"[24, 21.0]",A0920,"(300, 220)"
7782,4592,12/16/2018,3815121,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309,"(150, 340)"
7783,4593,12/16/2018,3815112,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
7784,4594,12/16/2018,3815112,455434,1,455434,A0317503,A03,17,"[45.5, 19.5]",A0317,"(130, 240)"
7785,4595,12/16/2018,3815096,452652,1,452652,A0406302,A04,6,"[41.0, 10.5]",A0406,"(110, 280)"
7786,4596,12/16/2018,3815080,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7787,4597,12/16/2018,3815080,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
7788,4598,12/16/2018,3815080,348816,1,348816,A0908303,A09,8,"[24, 12.0]",A0908,"(220, 140)"
7789,4599,12/16/2018,3815081,308581,1,308581,A0816404,A08,16,"[28.0, 18.0]",A0816,"(260, 80)"
7790,4600,12/16/2018,3815081,405351,1,405351,A0220408,A02,20,"[47.5, 21.0]",A0220,"(350, 120)"
7791,4601,12/16/2018,3815079,191910,1,191910,A0908402,A09,8,"[24, 12.0]",A0908,"(230, 100)"
7792,4602,12/16/2018,3815072,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106,"(130, 80)"
7793,4603,12/16/2018,3815072,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007,"(200, 220)"
7794,4604,12/1/2018,3753043,459918,1,459918,A1107304,A11,7,"[19.5, 12.0]",A1107,"(200, 240)"
7795,4605,12/1/2018,3753044,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7796,4606,12/1/2018,3753044,434756,1,434756,A0318502,A03,18,"[44.25, 19.5]",A0318,"(170, 100)"
7797,4607,12/1/2018,3753033,202889,1,202889,A0914502,A09,14,"[24, 16.5]",A0914,"(420, 60)"
7798,4608,12/1/2018,3753033,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
7799,4609,12/1/2018,3753118,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7800,4610,12/1/2018,3753781,439893,1,439893,A1005502,A10,5,"[22.75, 10.5]",A1005,"(250, 100)"
7801,4611,12/1/2018,3753777,360956,1,360956,A0202101,A02,2,"[47.5, 6.0]",A0202,"(110, 200)"
7802,4612,12/1/2018,3753749,265447,1,265447,A0207101,A02,7,"[48.75, 12.0]",A0207,"(100, 160)"
7803,4613,12/1/2018,3753749,436454,1,436454,A0216106,A02,16,"[47.5, 18.0]",A0216,"(130, 200)"
7804,4614,12/1/2018,3753569,336570,2,336570,A0613203,A06,13,"[35.75, 16.5]",A0613,"(390, 100)"
7805,4615,12/1/2018,3753542,274211,1,274211,A0718402,A07,18,"[31.25, 19.5]",A0718,"(280, 180)"
7806,4616,12/1/2018,3753539,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
7807,4617,12/1/2018,3753511,422249,1,422249,A1115201,A11,15,"[19.5, 18.0]",A1115,"(100, 140)"
7808,4618,12/1/2018,3753469,231197,1,231197,A0619503,A06,19,"[35.75, 21.0]",A0619,"(170, 320)"
7809,4619,12/1/2018,3753469,352397,1,352397,A1105302,A11,5,"[19.5, 10.5]",A1105,"(270, 120)"
7810,4620,12/1/2018,3753445,454369,1,454369,A0608204,A06,8,"[34.5, 12.0]",A0608,"(360, 120)"
7811,4621,12/1/2018,3753441,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
7812,4622,12/1/2018,3753438,267278,1,267278,A0808503,A08,8,"[28.0, 12.0]",A0808,"(170, 100)"
7813,4623,12/1/2018,3753438,397834,1,397834,A0311506,A03,11,"[45.5, 15.0]",A0311,"(80, 140)"
7814,4624,12/1/2018,3753422,254222,1,254222,A0719102,A07,19,"[32.5, 21.0]",A0719,"(290, 120)"
7815,4625,12/1/2018,3753373,264149,1,264149,A0911204,A09,11,"[26, 15.0]",A0911,"(330, 320)"
7816,4626,12/1/2018,3753219,344980,1,344980,A0410303,A04,10,"[41.0, 13.5]",A0410,"(230, 320)"
7817,4627,12/1/2018,3753230,361850,1,361850,A0509304,A05,9,"[39.0, 13.5]",A0509,"(80, 60)"
7818,4628,12/1/2018,3753200,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
7819,4629,12/1/2018,3753200,303893,1,303893,A0904401,A09,4,"[24, 9.0]",A0904,"(320, 280)"
7820,4630,12/1/2018,3753200,361208,1,361208,A0908301,A09,8,"[24, 12.0]",A0908,"(80, 200)"
7821,4631,12/1/2018,3753177,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
7822,4632,12/1/2018,3753168,206226,1,206226,A0906401,A09,6,"[24, 10.5]",A0906,"(50, 360)"
7823,4633,12/1/2018,3753169,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7824,4634,12/1/2018,3753162,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
7825,4635,12/1/2018,3753771,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906,"(300, 100)"
7826,4636,12/1/2018,3753464,419218,1,419218,A0506301,A05,6,"[37.75, 10.5]",A0506,"(260, 120)"
7827,4637,12/1/2018,3753624,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7828,4638,12/1/2018,3753403,348816,1,348816,A0908303,A09,8,"[24, 12.0]",A0908,"(220, 140)"
7829,4639,12/1/2018,3753371,454369,2,454369,A0608204,A06,8,"[34.5, 12.0]",A0608,"(360, 120)"
7830,4640,12/1/2018,3753380,450098,1,450098,A0705203,A07,5,"[32.5, 10.5]",A0705,"(380, 100)"
7831,4641,12/1/2018,3753363,332783,1,332783,A0420201,A04,20,"[41.0, 21.0]",A0420,"(330, 360)"
7832,4642,12/1/2018,3753353,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7833,4643,12/1/2018,3753313,435623,1,435623,A0715104,A07,15,"[32.5, 18.0]",A0715,"(330, 220)"
7834,4644,12/1/2018,3753314,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7835,4645,12/1/2018,3753314,392320,1,392320,A0308307,A03,8,"[44.25, 12.0]",A0308,"(210, 380)"
7836,4646,12/1/2018,3753279,332260,1,332260,A0101204,A01,1,"[52.0, 6.0]",A0101,"(110, 240)"
7837,4647,12/1/2018,3753287,345963,1,345963,A0204504,A02,4,"[47.5, 9.0]",A0204,"(140, 120)"
7838,4648,12/1/2018,3753276,341948,1,341948,A1015102,A10,15,"[22.75, 18.0]",A1015,"(200, 200)"
7839,4649,12/1/2018,3753249,389092,1,389092,A0312104,A03,12,"[44.25, 15.0]",A0312,"(230, 40)"
7840,4650,12/1/2018,3753244,366682,1,366682,A0104403,A01,4,"[50.75, 9.0]",A0104,"(50, 340)"
7841,4651,12/1/2018,3753244,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109,"(180, 300)"
7842,4652,12/1/2018,3753238,344976,1,344976,A0415101,A04,15,"[42.25, 18.0]",A0415,"(140, 200)"
7843,4653,12/1/2018,3753233,265560,1,265560,A0411104,A04,11,"[42.25, 15.0]",A0411,"(260, 240)"
7844,4654,12/1/2018,3753221,438436,1,438436,A0413102,A04,13,"[42.25, 16.5]",A0413,"(140, 280)"
7845,4655,12/1/2018,3753170,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7846,4656,12/1/2018,3753170,397380,1,397380,A0802204,A08,2,"[28.0, 6.0]",A0802,"(200, 80)"
7847,4657,12/1/2018,3753508,440198,1,440198,A0515402,A05,15,"[39.0, 18.0]",A0515,"(320, 360)"
7848,4658,12/1/2018,3753401,320535,1,320535,A0607503,A06,7,"[35.75, 12.0]",A0607,"(310, 280)"
7849,4659,12/1/2018,3753310,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
7850,4660,12/1/2018,3753273,267278,1,267278,A0808503,A08,8,"[28.0, 12.0]",A0808,"(170, 100)"
7851,4661,12/1/2018,3753272,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7852,4662,12/1/2018,3753261,263732,1,263732,A0311302,A03,11,"[45.5, 15.0]",A0311,"(160, 60)"
7853,4663,12/1/2018,3753245,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109,"(180, 300)"
7854,4664,12/1/2018,3753243,425969,1,425969,A0304507,A03,4,"[44.25, 9.0]",A0304,"(410, 260)"
7855,4665,12/1/2018,3753747,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
7856,4666,12/1/2018,3753746,363493,1,363493,A0222505,A02,22,"[47.5, 22.5]",A0222,"(140, 220)"
7857,4667,12/1/2018,3753632,408363,1,408363,A0207102,A02,7,"[48.75, 12.0]",A0207,"(50, 280)"
7858,4668,12/1/2018,3753629,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
7859,4669,12/1/2018,3753630,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106,"(130, 80)"
7860,4670,12/1/2018,3753630,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007,"(200, 220)"
7861,4671,12/1/2018,3753605,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
7862,4672,12/1/2018,3753502,425631,1,425631,A0609304,A06,9,"[35.75, 13.5]",A0609,"(380, 140)"
7863,4673,12/1/2018,3753488,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7864,4674,12/1/2018,3753465,295792,1,295792,A0412403,A04,12,"[41.0, 15.0]",A0412,"(240, 180)"
7865,4675,12/1/2018,3753408,432234,1,432234,A0407103,A04,7,"[42.25, 12.0]",A0407,"(70, 160)"
7866,4676,12/1/2018,3753408,434113,1,434113,A0407202,A04,7,"[42.25, 12.0]",A0407,"(230, 40)"
7867,4677,12/1/2018,3753418,446267,1,446267,A0418204,A04,18,"[41.0, 19.5]",A0418,"(310, 340)"
7868,4678,12/1/2018,3753391,331637,1,331637,A0917403,A09,17,"[26, 19.5]",A0917,"(350, 240)"
7869,4679,12/1/2018,3753372,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
7870,4680,12/1/2018,3753364,397393,1,397393,A0802503,A08,2,"[28.0, 6.0]",A0802,"(180, 100)"
7871,4681,12/1/2018,3753344,299865,1,299865,A0412501,A04,12,"[41.0, 15.0]",A0412,"(240, 180)"
7872,4682,12/1/2018,3753737,445129,1,445129,A0312408,A03,12,"[44.25, 15.0]",A0312,"(130, 320)"
7873,4683,12/1/2018,3753715,352820,1,352820,A0409502,A04,9,"[42.25, 13.5]",A0409,"(180, 160)"
7874,4684,12/1/2018,3753716,432239,1,432239,A0322108,A03,22,"[44.25, 22.5]",A0322,"(430, 180)"
7875,4685,12/1/2018,3753716,434113,1,434113,A0407202,A04,7,"[42.25, 12.0]",A0407,"(230, 40)"
7876,4686,12/1/2018,3753707,374012,1,374012,A0216505,A02,16,"[47.5, 18.0]",A0216,"(350, 240)"
7877,4687,12/1/2018,3753698,318275,1,318275,A0908403,A09,8,"[24, 12.0]",A0908,"(300, 320)"
7878,4688,12/1/2018,3753681,253464,1,253464,A0507401,A05,7,"[39.0, 12.0]",A0507,"(120, 100)"
7879,4689,12/1/2018,3753675,373995,1,373995,A0218406,A02,18,"[47.5, 19.5]",A0218,"(70, 180)"
7880,4690,12/1/2018,3753676,439893,1,439893,A1005502,A10,5,"[22.75, 10.5]",A1005,"(250, 100)"
7881,4691,12/1/2018,3753653,397506,1,397506,A1013402,A10,13,"[22.75, 16.5]",A1013,"(270, 200)"
7882,4692,12/1/2018,3753653,423112,1,423112,A1004402,A10,4,"[20.75, 9.0]",A1004,"(330, 120)"
7883,4693,12/1/2018,3753628,399010,1,399010,A0422304,A04,22,"[41.0, 22.5]",A0422,"(170, 260)"
7884,4694,12/1/2018,3753644,432240,1,432240,A0418301,A04,18,"[41.0, 19.5]",A0418,"(350, 80)"
7885,4695,12/1/2018,3753618,425631,1,425631,A0609304,A06,9,"[35.75, 13.5]",A0609,"(380, 140)"
7886,4696,12/1/2018,3753613,363290,1,363290,A0206403,A02,6,"[47.5, 10.5]",A0206,"(270, 360)"
7887,4697,12/1/2018,3753616,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
7888,4698,12/1/2018,3753598,432234,1,432234,A0407103,A04,7,"[42.25, 12.0]",A0407,"(70, 160)"
7889,4699,12/1/2018,3753598,434110,1,434110,A0315405,A03,15,"[45.5, 18.0]",A0315,"(120, 160)"
7890,4700,12/1/2018,3753586,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309,"(150, 340)"
7891,4701,12/1/2018,3753577,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7892,4702,12/1/2018,3753500,461497,1,461497,A0619204,A06,19,"[35.75, 21.0]",A0619,"(290, 280)"
7893,4703,12/1/2018,3753576,253464,1,253464,A0507401,A05,7,"[39.0, 12.0]",A0507,"(120, 100)"
7894,4704,12/1/2018,3753154,253469,1,253469,A0604504,A06,4,"[34.5, 9.0]",A0604,"(230, 60)"
7895,4705,12/1/2018,3753154,336662,1,336662,A0705304,A07,5,"[32.5, 10.5]",A0705,"(140, 120)"
7896,4706,12/1/2018,3753154,364473,1,364473,A0507103,A05,7,"[39.0, 12.0]",A0507,"(270, 140)"
7897,4707,12/1/2018,3753780,292714,1,292714,A0410402,A04,10,"[41.0, 13.5]",A0410,"(240, 200)"
7898,4708,12/1/2018,3753748,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106,"(130, 80)"
7899,4709,12/1/2018,3753748,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007,"(200, 220)"
7900,4710,12/1/2018,3753748,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503,"(350, 60)"
7901,4711,12/1/2018,3753886,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
7902,4712,12/1/2018,3753885,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7903,4713,12/1/2018,3753881,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
7904,4714,12/1/2018,3753865,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7905,4715,12/1/2018,3753863,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7906,4716,12/1/2018,3753851,344983,1,344983,A0415104,A04,15,"[42.25, 18.0]",A0415,"(190, 220)"
7907,4717,12/1/2018,3753835,395298,1,395298,A1104103,A11,4,"[15.25, 9.0]",A1104,"(140, 360)"
7908,4718,12/1/2018,3753826,425631,1,425631,A0609304,A06,9,"[35.75, 13.5]",A0609,"(380, 140)"
7909,4719,12/1/2018,3753826,458749,1,458749,A1117204,A11,17,"[19.5, 19.5]",A1117,"(320, 100)"
7910,4720,12/1/2018,3753825,362949,1,362949,A0218104,A02,18,"[47.5, 19.5]",A0218,"(440, 60)"
7911,4721,12/1/2018,3753802,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
7912,4722,12/2/2018,3754658,335346,1,335346,A1011303,A10,11,"[22.75, 15.0]",A1011,"(430, 300)"
7913,4723,12/2/2018,3754655,290522,1,290522,A0412103,A04,12,"[41.0, 15.0]",A0412,"(50, 80)"
7914,4724,12/2/2018,3754644,348792,1,348792,A0902404,A09,2,"[24, 6.0]",A0902,"(260, 280)"
7915,4725,12/2/2018,3754640,370812,1,370812,A0905502,A09,5,"[26, 10.5]",A0905,"(330, 360)"
7916,4726,12/2/2018,3754640,370813,1,370813,A0908202,A09,8,"[24, 12.0]",A0908,"(360, 140)"
7917,4727,12/2/2018,3754640,387270,1,387270,A0904304,A09,4,"[24, 9.0]",A0904,"(100, 60)"
7918,4728,12/2/2018,3754643,425500,1,425500,A0222105,A02,22,"[47.5, 22.5]",A0222,"(230, 300)"
7919,4729,12/2/2018,3754635,422249,1,422249,A1115201,A11,15,"[19.5, 18.0]",A1115,"(100, 140)"
7920,4730,12/2/2018,3754631,404936,1,404936,A0620303,A06,20,"[34.5, 21.0]",A0620,"(140, 140)"
7921,4731,12/2/2018,3754632,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
7922,4732,12/2/2018,3754628,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
7923,4733,12/2/2018,3754628,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7924,4734,12/2/2018,3754628,295791,1,295791,A0307103,A03,7,"[45.5, 12.0]",A0307,"(170, 340)"
7925,4735,12/2/2018,3754609,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7926,4736,12/2/2018,3754608,263737,1,263737,A0413203,A04,13,"[42.25, 16.5]",A0413,"(260, 320)"
7927,4737,12/2/2018,3754604,349688,1,349688,A1005304,A10,5,"[22.75, 10.5]",A1005,"(410, 20)"
7928,4738,12/2/2018,3754605,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7929,4739,12/2/2018,3754598,308581,1,308581,A0816404,A08,16,"[28.0, 18.0]",A0816,"(260, 80)"
7930,4740,12/2/2018,3754598,325908,1,325908,A0222402,A02,22,"[47.5, 22.5]",A0222,"(190, 180)"
7931,4741,12/2/2018,3754593,316445,1,316445,A0701102,A07,1,"[32.5, 6.0]",A0701,"(280, 260)"
7932,4742,12/2/2018,3754585,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7933,4743,12/2/2018,3754585,441092,3,441092,A1006402,A10,6,"[20.75, 10.5]",A1006,"(220, 260)"
7934,4744,12/2/2018,3754578,425964,1,425964,A0304408,A03,4,"[44.25, 9.0]",A0304,"(70, 120)"
7935,4745,12/2/2018,3754561,363489,1,363489,A0220306,A02,20,"[47.5, 21.0]",A0220,"(130, 320)"
7936,4746,12/2/2018,3754559,290522,1,290522,A0412103,A04,12,"[41.0, 15.0]",A0412,"(50, 80)"
7937,4747,12/2/2018,3754557,299865,1,299865,A0412501,A04,12,"[41.0, 15.0]",A0412,"(240, 180)"
7938,4748,12/2/2018,3754551,363489,1,363489,A0220306,A02,20,"[47.5, 21.0]",A0220,"(130, 320)"
7939,4749,12/2/2018,3754552,432234,1,432234,A0407103,A04,7,"[42.25, 12.0]",A0407,"(70, 160)"
7940,4750,12/2/2018,3754525,404959,1,404959,A0106502,A01,6,"[50.75, 10.5]",A0106,"(310, 240)"
7941,4751,12/2/2018,3754516,267288,1,267288,A0809301,A08,9,"[29.25, 13.5]",A0809,"(280, 100)"
7942,4752,12/2/2018,3754485,427203,1,427203,A0306304,A03,6,"[44.25, 10.5]",A0306,"(320, 220)"
7943,4753,12/2/2018,3754473,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7944,4754,12/2/2018,3754467,373845,1,373845,A1113203,A11,13,"[19.5, 16.5]",A1113,"(120, 180)"
7945,4755,12/2/2018,3754468,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
7946,4756,12/2/2018,3754468,329167,2,329167,A1106504,A11,6,"[15.25, 10.5]",A1106,"(130, 80)"
7947,4757,12/2/2018,3754468,355811,1,355811,A1007202,A10,7,"[22.75, 12.0]",A1007,"(200, 220)"
7948,4758,12/2/2018,3754456,360953,1,360953,A0212501,A02,12,"[47.5, 15.0]",A0212,"(190, 120)"
7949,4759,12/1/2018,3753112,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7950,4760,12/1/2018,3753108,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
7951,4761,12/1/2018,3753107,440469,1,440469,A1007401,A10,7,"[22.75, 12.0]",A1007,"(400, 220)"
7952,4762,12/1/2018,3753107,440472,1,440472,A1008102,A10,8,"[20.75, 12.0]",A1008,"(350, 140)"
7953,4763,12/1/2018,3753104,452623,1,452623,A0621204,A06,21,"[35.75, 22.5]",A0621,"(50, 360)"
7954,4764,12/1/2018,3753100,335346,1,335346,A1011303,A10,11,"[22.75, 15.0]",A1011,"(430, 300)"
7955,4765,12/1/2018,3753098,403935,1,403935,A0103104,A01,3,"[52.0, 9.0]",A0103,"(250, 240)"
7956,4766,12/1/2018,3753095,422317,1,422317,A0109301,A01,9,"[52.0, 13.5]",A0109,"(310, 80)"
7957,4767,12/1/2018,3753078,402948,1,402948,A0317302,A03,17,"[45.5, 19.5]",A0317,"(280, 80)"
7958,4768,12/1/2018,3753078,458749,1,458749,A1117204,A11,17,"[19.5, 19.5]",A1117,"(320, 100)"
7959,4769,12/1/2018,3753076,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7960,4770,12/1/2018,3753016,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7961,4771,12/1/2018,3753018,370817,2,370817,A0910502,A09,10,"[24, 13.5]",A0910,"(290, 380)"
7962,4772,12/1/2018,3753018,425498,1,425498,A0220403,A02,20,"[47.5, 21.0]",A0220,"(340, 300)"
7963,4773,12/1/2018,3752985,426000,1,426000,A0205102,A02,5,"[48.75, 10.5]",A0205,"(400, 200)"
7964,4774,12/1/2018,3752981,389086,1,389086,A0311406,A03,11,"[45.5, 15.0]",A0311,"(70, 340)"
7965,4775,12/1/2018,3752964,440469,1,440469,A1007401,A10,7,"[22.75, 12.0]",A1007,"(400, 220)"
7966,4776,12/1/2018,3752964,440470,1,440470,A1007403,A10,7,"[22.75, 12.0]",A1007,"(390, 60)"
7967,4777,12/1/2018,3752964,440471,1,440471,A1008101,A10,8,"[20.75, 12.0]",A1008,"(140, 360)"
7968,4778,12/1/2018,3752964,440472,1,440472,A1008102,A10,8,"[20.75, 12.0]",A1008,"(350, 140)"
7969,4779,12/1/2018,3752964,440473,1,440473,A1008203,A10,8,"[20.75, 12.0]",A1008,"(90, 340)"
7970,4780,12/1/2018,3752964,440474,1,440474,A1008301,A10,8,"[20.75, 12.0]",A1008,"(330, 200)"
7971,4781,12/1/2018,3752956,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914,"(240, 180)"
7972,4782,12/1/2018,3752959,370781,1,370781,A1008402,A10,8,"[20.75, 12.0]",A1008,"(300, 280)"
7973,4783,12/1/2018,3752959,370790,1,370790,A0902301,A09,2,"[24, 6.0]",A0902,"(310, 240)"
7974,4784,12/1/2018,3752942,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
7975,4785,12/1/2018,3752935,263737,1,263737,A0413203,A04,13,"[42.25, 16.5]",A0413,"(260, 320)"
7976,4786,12/1/2018,3752928,353793,1,353793,A1022402,A10,22,"[20.75, 22.5]",A1022,"(410, 360)"
7977,4787,12/1/2018,3752928,370817,2,370817,A0910502,A09,10,"[24, 13.5]",A0910,"(290, 380)"
7978,4788,12/1/2018,3752925,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
7979,4789,12/1/2018,3752923,366681,1,366681,A0104402,A01,4,"[50.75, 9.0]",A0104,"(400, 280)"
