,S/N,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell,Size
7331,4155,12/4/2018,3758600,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7332,4156,12/4/2018,3758597,263737,1,263737,A0413203,A04,13,"[42.25, 16.5]",A0413,"(260, 320)"
7333,4157,12/4/2018,3758598,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
7334,4158,12/4/2018,3758584,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914,"(240, 180)"
7335,4159,12/4/2018,3758586,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916,"(330, 200)"
7336,4160,12/4/2018,3758580,366282,1,366282,A0301306,A03,1,"[45.5, 6.0]",A0301,"(50, 120)"
7337,4161,12/4/2018,3758575,260231,1,260231,A0915402,A09,15,"[26, 18.0]",A0915,"(350, 300)"
7338,4162,12/4/2018,3758572,331611,1,331611,A0912402,A09,12,"[24, 15.0]",A0912,"(340, 240)"
7339,4163,12/4/2018,3758574,311355,1,311355,A0814101,A08,14,"[28.0, 16.5]",A0814,"(410, 320)"
7340,4164,12/4/2018,3758571,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309,"(150, 340)"
7341,4165,12/4/2018,3758567,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7342,4166,12/4/2018,3758565,403895,1,403895,A0416304,A04,16,"[41.0, 18.0]",A0416,"(310, 20)"
7343,4167,12/4/2018,3758565,433665,1,433665,A0517101,A05,17,"[39.0, 19.5]",A0517,"(90, 160)"
7344,4168,12/4/2018,3758566,444077,1,444077,A0502503,A05,2,"[37.75, 6.0]",A0502,"(50, 360)"
7345,4169,12/4/2018,3758562,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7346,4170,12/4/2018,3758564,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309,"(150, 340)"
7347,4171,12/4/2018,3758560,389086,1,389086,A0311406,A03,11,"[45.5, 15.0]",A0311,"(70, 340)"
7348,4172,12/4/2018,3758552,319764,1,319764,A0913403,A09,13,"[26, 16.5]",A0913,"(140, 160)"
7349,4173,12/4/2018,3758541,370790,1,370790,A0902301,A09,2,"[24, 6.0]",A0902,"(310, 240)"
7350,4174,12/4/2018,3758540,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
7351,4175,12/4/2018,3758540,426515,1,426515,A0306407,A03,6,"[44.25, 10.5]",A0306,"(180, 340)"
7352,4176,12/4/2018,3758532,401554,1,401554,A0316401,A03,16,"[44.25, 18.0]",A0316,"(80, 40)"
7353,4177,12/4/2018,3758532,465708,1,465708,A1004502,A10,4,"[20.75, 9.0]",A1004,"(110, 240)"
7354,4178,12/4/2018,3758531,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7355,4179,12/4/2018,3758531,402695,1,402695,A0314408,A03,14,"[44.25, 16.5]",A0314,"(330, 20)"
7356,4180,12/4/2018,3758523,292714,1,292714,A0410402,A04,10,"[41.0, 13.5]",A0410,"(240, 200)"
7357,4181,12/4/2018,3758517,436454,1,436454,A0216106,A02,16,"[47.5, 18.0]",A0216,"(130, 200)"
7358,4182,12/4/2018,3758512,348794,1,348794,A1006103,A10,6,"[20.75, 10.5]",A1006,"(340, 260)"
7359,4183,12/4/2018,3758512,348804,1,348804,A0906102,A09,6,"[24, 10.5]",A0906,"(140, 100)"
7360,4184,12/4/2018,3758512,397351,1,397351,A0918302,A09,18,"[24, 19.5]",A0918,"(310, 360)"
7361,4185,12/4/2018,3758506,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7362,4186,12/4/2018,3758499,397506,1,397506,A1013402,A10,13,"[22.75, 16.5]",A1013,"(270, 200)"
7363,4187,12/4/2018,3758500,263408,1,263408,A0204205,A02,4,"[47.5, 9.0]",A0204,"(440, 120)"
7364,4188,12/4/2018,3758500,263410,1,263410,A0204301,A02,4,"[47.5, 9.0]",A0204,"(340, 180)"
7365,4189,12/4/2018,3758489,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7366,4190,12/4/2018,3758489,438916,1,438916,A0316503,A03,16,"[44.25, 18.0]",A0316,"(260, 240)"
7367,4191,12/4/2018,3758488,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320,"(150, 340)"
7368,4192,12/4/2018,3758484,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510,"(210, 80)"
7369,4193,12/4/2018,3758484,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007,"(150, 40)"
7370,4194,12/4/2018,3758462,299865,1,299865,A0412501,A04,12,"[41.0, 15.0]",A0412,"(240, 180)"
7371,4195,12/4/2018,3758474,322442,1,322442,A0919404,A09,19,"[26, 21.0]",A0919,"(410, 240)"
7372,4196,12/4/2018,3758460,434113,1,434113,A0407202,A04,7,"[42.25, 12.0]",A0407,"(230, 40)"
7373,4197,12/4/2018,3758447,374648,1,374648,A0317501,A03,17,"[45.5, 19.5]",A0317,"(190, 320)"
7374,4198,12/4/2018,3758448,403629,1,403629,A0603301,A06,3,"[35.75, 9.0]",A0603,"(180, 220)"
7375,4199,12/4/2018,3758441,397380,1,397380,A0802204,A08,2,"[28.0, 6.0]",A0802,"(200, 80)"
7376,4200,12/4/2018,3758432,339813,1,339813,A1009402,A10,9,"[22.75, 13.5]",A1009,"(160, 120)"
7377,4201,12/4/2018,3758440,259769,1,259769,A0911103,A09,11,"[26, 15.0]",A0911,"(150, 40)"
7378,4202,12/4/2018,3758418,281130,1,281130,A0605302,A06,5,"[35.75, 10.5]",A0605,"(210, 380)"
7379,4203,12/4/2018,3758397,423113,1,423113,A1009102,A10,9,"[22.75, 13.5]",A1009,"(370, 280)"
7380,4204,12/4/2018,3758377,388098,1,388098,A0502401,A05,2,"[37.75, 6.0]",A0502,"(150, 380)"
7381,4205,12/4/2018,3758358,348791,1,348791,A0902203,A09,2,"[24, 6.0]",A0902,"(220, 220)"
7382,4206,12/4/2018,3758359,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7383,4207,12/4/2018,3758226,267296,1,267296,A0809501,A08,9,"[29.25, 13.5]",A0809,"(320, 80)"
7384,4208,12/4/2018,3758227,408363,1,408363,A0207102,A02,7,"[48.75, 12.0]",A0207,"(50, 280)"
7385,4209,12/4/2018,3758217,439924,1,439924,A1006404,A10,6,"[20.75, 10.5]",A1006,"(180, 140)"
7386,4210,12/4/2018,3758217,439926,1,439926,A1006503,A10,6,"[20.75, 10.5]",A1006,"(360, 120)"
7387,4211,12/4/2018,3758212,351391,1,351391,A0812503,A08,12,"[28.0, 15.0]",A0812,"(280, 140)"
7388,4212,12/4/2018,3758181,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510,"(210, 80)"
7389,4213,12/4/2018,3758181,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007,"(150, 40)"
7390,4214,12/4/2018,3758178,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503,"(350, 60)"
7391,4215,12/4/2018,3758176,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7392,4216,12/4/2018,3758173,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
7393,4217,12/4/2018,3758171,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7394,4218,12/4/2018,3758172,426515,1,426515,A0306407,A03,6,"[44.25, 10.5]",A0306,"(180, 340)"
7395,4219,12/4/2018,3758169,395298,1,395298,A1104103,A11,4,"[15.25, 9.0]",A1104,"(140, 360)"
7396,4220,12/4/2018,3759883,401702,1,401702,A0406402,A04,6,"[41.0, 10.5]",A0406,"(110, 140)"
7397,4221,12/4/2018,3759884,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109,"(180, 300)"
7398,4222,12/4/2018,3759880,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
7399,4223,12/4/2018,3759881,353746,3,353746,A0721101,A07,21,"[32.5, 22.5]",A0721,"(130, 140)"
7400,4224,12/4/2018,3759881,428277,1,428277,A0703102,A07,3,"[32.5, 9.0]",A0703,"(440, 260)"
7401,4225,12/4/2018,3759881,437821,2,437821,A0617503,A06,17,"[35.75, 19.5]",A0617,"(90, 360)"
7402,4226,12/4/2018,3759876,399613,1,399613,A0801401,A08,1,"[29.25, 6.0]",A0801,"(50, 240)"
7403,4227,12/4/2018,3759876,423113,1,423113,A1009102,A10,9,"[22.75, 13.5]",A1009,"(370, 280)"
7404,4228,12/4/2018,3759876,445809,1,445809,A0709301,A07,9,"[32.5, 13.5]",A0709,"(190, 160)"
7405,4229,12/4/2018,3759875,419207,1,419207,A0503203,A05,3,"[39.0, 9.0]",A0503,"(170, 160)"
7406,4230,12/4/2018,3759872,287389,1,287389,A0608104,A06,8,"[34.5, 12.0]",A0608,"(390, 280)"
7407,4231,12/4/2018,3759848,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7408,4232,12/4/2018,3759846,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320,"(150, 340)"
7409,4233,12/4/2018,3759832,449731,1,449731,A0918103,A09,18,"[24, 19.5]",A0918,"(400, 120)"
7410,4234,12/4/2018,3759800,336570,1,336570,A0613203,A06,13,"[35.75, 16.5]",A0613,"(390, 100)"
7411,4235,12/4/2018,3759800,401415,1,401415,A0612101,A06,12,"[34.5, 15.0]",A0612,"(80, 260)"
7412,4236,12/4/2018,3759794,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7413,4237,12/4/2018,3759794,465708,1,465708,A1004502,A10,4,"[20.75, 9.0]",A1004,"(110, 240)"
7414,4238,12/4/2018,3759655,404958,1,404958,A0105302,A01,5,"[52.0, 10.5]",A0105,"(50, 140)"
7415,4239,12/4/2018,3759651,267283,1,267283,A0809104,A08,9,"[29.25, 13.5]",A0809,"(390, 380)"
7416,4240,12/4/2018,3759657,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320,"(150, 340)"
7417,4241,12/4/2018,3759646,440470,1,440470,A1007403,A10,7,"[22.75, 12.0]",A1007,"(390, 60)"
7418,4242,12/4/2018,3759646,440471,1,440471,A1008101,A10,8,"[20.75, 12.0]",A1008,"(140, 360)"
7419,4243,12/4/2018,3759646,440472,1,440472,A1008102,A10,8,"[20.75, 12.0]",A1008,"(350, 140)"
7420,4244,12/4/2018,3759646,440474,1,440474,A1008301,A10,8,"[20.75, 12.0]",A1008,"(330, 200)"
7421,4245,12/4/2018,3759643,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910,"(410, 140)"
7422,4246,12/15/2018,3809814,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7423,4247,12/15/2018,3809814,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
7424,4248,12/15/2018,3809788,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7425,4249,12/15/2018,3809788,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
7426,4250,12/15/2018,3809762,253469,1,253469,A0604504,A06,4,"[34.5, 9.0]",A0604,"(230, 60)"
7427,4251,12/15/2018,3809745,280053,1,280053,A0715204,A07,15,"[32.5, 18.0]",A0715,"(100, 240)"
7428,4252,12/15/2018,3809745,329167,1,329167,A1106504,A11,6,"[15.25, 10.5]",A1106,"(130, 80)"
7429,4253,12/15/2018,3809745,354785,1,354785,A1102101,A11,2,"[15.25, 6.0]",A1102,"(160, 280)"
7430,4254,12/15/2018,3809689,318540,1,318540,A0104503,A01,4,"[50.75, 9.0]",A0104,"(390, 20)"
7431,4255,12/15/2018,3809689,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
7432,4256,12/15/2018,3809712,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7433,4257,12/15/2018,3809712,452873,1,452873,A0520304,A05,20,"[37.75, 21.0]",A0520,"(110, 280)"
7434,4258,12/15/2018,3809644,339212,1,339212,A0612403,A06,12,"[34.5, 15.0]",A0612,"(410, 180)"
7435,4259,12/15/2018,3809644,423094,1,423094,A0919502,A09,19,"[26, 21.0]",A0919,"(330, 300)"
7436,4260,12/15/2018,3809061,102233,1,102233,A0321206,A03,21,"[45.5, 22.5]",A0321,"(160, 220)"
7437,4261,12/15/2018,3809061,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7438,4262,12/15/2018,3811968,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109,"(180, 300)"
7439,4263,12/15/2018,3811959,351020,1,351020,A0902102,A09,2,"[24, 6.0]",A0902,"(310, 40)"
7440,4264,12/15/2018,3811944,353789,1,353789,A1002402,A10,2,"[20.75, 6.0]",A1002,"(70, 40)"
7441,4265,12/15/2018,3811939,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
7442,4266,12/15/2018,3811815,419208,1,419208,A0503301,A05,3,"[39.0, 9.0]",A0503,"(300, 20)"
7443,4267,12/15/2018,3811796,439893,1,439893,A1005502,A10,5,"[22.75, 10.5]",A1005,"(250, 100)"
7444,4268,12/15/2018,3811775,202889,1,202889,A0914502,A09,14,"[24, 16.5]",A0914,"(420, 60)"
7445,4269,12/15/2018,3811777,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7446,4270,12/15/2018,3811761,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
7447,4271,12/15/2018,3811757,440469,1,440469,A1007401,A10,7,"[22.75, 12.0]",A1007,"(400, 220)"
7448,4272,12/15/2018,3811747,395245,1,395245,A0708403,A07,8,"[31.25, 12.0]",A0708,"(410, 60)"
7449,4273,12/15/2018,3811749,339781,1,339781,A0918102,A09,18,"[24, 19.5]",A0918,"(300, 260)"
7450,4274,12/15/2018,3811749,353793,1,353793,A1022402,A10,22,"[20.75, 22.5]",A1022,"(410, 360)"
7451,4275,12/15/2018,3811749,423147,1,423147,A1008302,A10,8,"[20.75, 12.0]",A1008,"(200, 40)"
7452,4276,12/15/2018,3811739,329471,1,329471,A0511301,A05,11,"[39.0, 15.0]",A0511,"(410, 160)"
7453,4277,12/15/2018,3811739,400127,1,400127,A1108201,A11,8,"[15.25, 12.0]",A1108,"(120, 80)"
7454,4278,12/15/2018,3811739,406291,1,406291,A1014103,A10,14,"[20.75, 16.5]",A1014,"(240, 260)"
7455,4279,12/15/2018,3811705,319773,1,319773,A0804101,A08,4,"[28.0, 9.0]",A0804,"(400, 120)"
7456,4280,12/15/2018,3811685,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918,"(200, 160)"
7457,4281,12/15/2018,3811657,346413,1,346413,A0701502,A07,1,"[32.5, 6.0]",A0701,"(300, 140)"
7458,4282,12/15/2018,3811656,440469,1,440469,A1007401,A10,7,"[22.75, 12.0]",A1007,"(400, 220)"
7459,4283,12/15/2018,3811655,259767,1,259767,A0911101,A09,11,"[26, 15.0]",A0911,"(330, 40)"
7460,4284,12/15/2018,3811655,419568,1,419568,A0305103,A03,5,"[45.5, 10.5]",A0305,"(440, 380)"
7461,4285,12/15/2018,3811648,340386,1,340386,A0920102,A09,20,"[24, 21.0]",A0920,"(140, 120)"
7462,4286,12/15/2018,3811614,348791,1,348791,A0902203,A09,2,"[24, 6.0]",A0902,"(220, 220)"
7463,4287,12/15/2018,3811615,311668,1,311668,A0916402,A09,16,"[24, 18.0]",A0916,"(180, 60)"
7464,4288,12/15/2018,3811608,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320,"(150, 340)"
7465,4289,12/15/2018,3811607,419221,1,419221,A0508102,A05,8,"[37.75, 12.0]",A0508,"(140, 140)"
7466,4290,12/15/2018,3811607,419222,1,419222,A0508104,A05,8,"[37.75, 12.0]",A0508,"(380, 200)"
7467,4291,12/15/2018,3811607,447663,1,447663,A1020501,A10,20,"[20.75, 21.0]",A1020,"(100, 140)"
7468,4292,12/15/2018,3811594,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920,"(50, 240)"
7469,4293,12/15/2018,3811590,231197,1,231197,A0619503,A06,19,"[35.75, 21.0]",A0619,"(170, 320)"
7470,4294,12/15/2018,3811590,387612,1,387612,A1111302,A11,11,"[19.5, 15.0]",A1111,"(360, 380)"
7471,4295,12/15/2018,3811590,453966,2,453966,A1120202,A11,20,"[15.25, 21.0]",A1120,"(420, 180)"
7472,4296,12/15/2018,3811590,462114,1,462114,A1012304,A10,12,"[20.75, 15.0]",A1012,"(280, 380)"
7473,4297,12/15/2018,3811581,276867,1,276867,A0913202,A09,13,"[26, 16.5]",A0913,"(400, 320)"
7474,4298,12/15/2018,3811513,293550,1,293550,A1120501,A11,20,"[15.25, 21.0]",A1120,"(110, 60)"
7475,4299,12/15/2018,3811510,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
7476,4300,12/15/2018,3811489,466405,1,466405,A1007503,A10,7,"[22.75, 12.0]",A1007,"(300, 280)"
7477,4301,12/15/2018,3811489,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007,"(150, 40)"
7478,4302,12/15/2018,3811478,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
7479,4303,12/15/2018,3811442,286879,1,286879,A0317108,A03,17,"[45.5, 19.5]",A0317,"(440, 120)"
7480,4304,12/15/2018,3811442,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7481,4305,12/15/2018,3811412,337151,1,337151,A0206406,A02,6,"[47.5, 10.5]",A0206,"(380, 180)"
7482,4306,12/15/2018,3811412,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510,"(210, 80)"
7483,4307,12/15/2018,3811412,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7484,4308,12/15/2018,3811412,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007,"(150, 40)"
7485,4309,12/15/2018,3811363,290329,1,290329,A1003101,A10,3,"[22.75, 9.0]",A1003,"(300, 160)"
7486,4310,12/15/2018,3811363,340387,1,340387,A0920103,A09,20,"[24, 21.0]",A0920,"(300, 220)"
7487,4311,12/15/2018,3811350,342555,1,342555,A0208201,A02,8,"[47.5, 12.0]",A0208,"(90, 340)"
7488,4312,12/15/2018,3811342,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910,"(410, 140)"
7489,4313,12/15/2018,3811340,332917,1,332917,A0503404,A05,3,"[39.0, 9.0]",A0503,"(370, 100)"
7490,4314,12/15/2018,3811336,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7491,4315,12/15/2018,3811333,372410,1,372410,A0513302,A05,13,"[39.0, 16.5]",A0513,"(120, 80)"
7492,4316,12/15/2018,3811325,363290,1,363290,A0206403,A02,6,"[47.5, 10.5]",A0206,"(270, 360)"
7493,4317,12/15/2018,3811319,364507,1,364507,A0306503,A03,6,"[44.25, 10.5]",A0306,"(50, 180)"
7494,4318,12/15/2018,3811319,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7495,4319,12/15/2018,3811318,118609,1,118609,A0322501,A03,22,"[44.25, 22.5]",A0322,"(380, 60)"
7496,4320,12/15/2018,3811318,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7497,4321,12/15/2018,3811288,342555,1,342555,A0208201,A02,8,"[47.5, 12.0]",A0208,"(90, 340)"
7498,4322,12/15/2018,3811286,336641,1,336641,A0302402,A03,2,"[44.25, 6.0]",A0302,"(180, 140)"
7499,4323,12/15/2018,3811286,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7500,4324,12/15/2018,3811269,367593,1,367593,A0701204,A07,1,"[32.5, 6.0]",A0701,"(230, 120)"
7501,4325,12/15/2018,3811267,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7502,4326,12/15/2018,3811267,442769,1,442769,A0321102,A03,21,"[45.5, 22.5]",A0321,"(250, 320)"
7503,4327,12/15/2018,3811260,345644,1,345644,A0213502,A02,13,"[48.75, 16.5]",A0213,"(350, 300)"
7504,4328,12/15/2018,3811249,223437,1,223437,A0717103,A07,17,"[32.5, 19.5]",A0717,"(50, 140)"
7505,4329,12/15/2018,3811249,358959,1,358959,A0907504,A09,7,"[26, 12.0]",A0907,"(180, 180)"
7506,4330,12/15/2018,3811234,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7507,4331,12/15/2018,3811213,318275,1,318275,A0908403,A09,8,"[24, 12.0]",A0908,"(300, 320)"
7508,4332,12/15/2018,3811212,391080,1,391080,A1010104,A10,10,"[20.75, 13.5]",A1010,"(320, 260)"
7509,4333,12/15/2018,3811211,454548,1,454548,A0608201,A06,8,"[34.5, 12.0]",A0608,"(240, 20)"
7510,4334,12/15/2018,3811207,342555,1,342555,A0208201,A02,8,"[47.5, 12.0]",A0208,"(90, 340)"
7511,4335,12/15/2018,3811205,440531,1,440531,A1011103,A10,11,"[22.75, 15.0]",A1011,"(380, 380)"
7512,4336,12/15/2018,3811200,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
7513,4337,12/15/2018,3811200,457000,1,457000,A0618104,A06,18,"[34.5, 19.5]",A0618,"(290, 260)"
7514,4338,12/15/2018,3811199,401733,1,401733,A0422201,A04,22,"[41.0, 22.5]",A0422,"(170, 80)"
7515,4339,12/15/2018,3811190,263417,1,263417,A0204503,A02,4,"[47.5, 9.0]",A0204,"(360, 60)"
7516,4340,12/15/2018,3811191,67719,1,67719,A0403403,A04,3,"[42.25, 9.0]",A0403,"(420, 60)"
7517,4341,12/15/2018,3811191,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
7518,4342,12/15/2018,3811191,350800,1,350800,A0613204,A06,13,"[35.75, 16.5]",A0613,"(430, 160)"
7519,4343,12/15/2018,3811191,445488,1,445488,A0801104,A08,1,"[29.25, 6.0]",A0801,"(350, 380)"
7520,4344,12/15/2018,3811179,344082,1,344082,A0203404,A02,3,"[48.75, 9.0]",A0203,"(250, 60)"
7521,4345,12/15/2018,3811173,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7522,4346,12/15/2018,3811171,240821,1,240821,A0616201,A06,16,"[34.5, 18.0]",A0616,"(390, 60)"
7523,4347,12/15/2018,3811171,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7524,4348,12/15/2018,3811171,459891,2,459891,A0916202,A09,16,"[24, 18.0]",A0916,"(390, 320)"
7525,4349,12/15/2018,3811167,374648,1,374648,A0317501,A03,17,"[45.5, 19.5]",A0317,"(190, 320)"
7526,4350,12/15/2018,3811161,353746,1,353746,A0721101,A07,21,"[32.5, 22.5]",A0721,"(130, 140)"
7527,4351,12/15/2018,3811888,388043,1,388043,A0909402,A09,9,"[26, 13.5]",A0909,"(410, 20)"
7528,4352,12/15/2018,3811958,406455,1,406455,A0822102,A08,22,"[28.0, 22.5]",A0822,"(300, 60)"
7529,4353,12/15/2018,3811958,457000,1,457000,A0618104,A06,18,"[34.5, 19.5]",A0618,"(290, 260)"
7530,4354,12/15/2018,3811832,423147,1,423147,A1008302,A10,8,"[20.75, 12.0]",A1008,"(200, 40)"
7531,4355,12/15/2018,3811832,440470,1,440470,A1007403,A10,7,"[22.75, 12.0]",A1007,"(390, 60)"
7532,4356,12/15/2018,3811832,440473,1,440473,A1008203,A10,8,"[20.75, 12.0]",A1008,"(90, 340)"
7533,4357,12/15/2018,3811797,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920,"(50, 240)"
7534,4358,12/15/2018,3811760,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
7535,4359,12/15/2018,3811760,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
7536,4360,12/15/2018,3811674,408363,1,408363,A0207102,A02,7,"[48.75, 12.0]",A0207,"(50, 280)"
7537,4361,12/15/2018,3811391,308519,2,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
7538,4362,12/15/2018,3811156,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7539,4363,12/15/2018,3811149,370815,1,370815,A0910204,A09,10,"[24, 13.5]",A0910,"(260, 180)"
7540,4364,12/15/2018,3811149,370817,1,370817,A0910502,A09,10,"[24, 13.5]",A0910,"(290, 380)"
7541,4365,12/15/2018,3811143,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7542,4366,12/15/2018,3811143,441485,1,441485,A0609102,A06,9,"[35.75, 13.5]",A0609,"(280, 380)"
7543,4367,12/15/2018,3811137,311661,1,311661,A1005303,A10,5,"[22.75, 10.5]",A1005,"(350, 260)"
7544,4368,12/15/2018,3811137,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906,"(300, 100)"
7545,4369,12/15/2018,3811134,419208,1,419208,A0503301,A05,3,"[39.0, 9.0]",A0503,"(300, 20)"
7546,4370,12/15/2018,3811130,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7547,4371,12/15/2018,3811131,363998,1,363998,A0613402,A06,13,"[35.75, 16.5]",A0613,"(390, 140)"
7548,4372,12/15/2018,3811131,413328,1,413328,A0614104,A06,14,"[34.5, 16.5]",A0614,"(340, 340)"
7549,4373,12/15/2018,3811120,406546,1,406546,A0414204,A04,14,"[41.0, 16.5]",A0414,"(260, 100)"
7550,4374,12/15/2018,3811120,422249,1,422249,A1115201,A11,15,"[19.5, 18.0]",A1115,"(100, 140)"
7551,4375,12/15/2018,3811100,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
7552,4376,12/15/2018,3811084,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7553,4377,12/15/2018,3811087,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7554,4378,12/15/2018,3811081,387612,1,387612,A1111302,A11,11,"[19.5, 15.0]",A1111,"(360, 380)"
7555,4379,12/15/2018,3811081,441232,1,441232,A0507302,A05,7,"[39.0, 12.0]",A0507,"(190, 60)"
7556,4380,12/15/2018,3811078,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
7557,4381,12/15/2018,3811075,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
7558,4382,12/15/2018,3811075,348791,1,348791,A0902203,A09,2,"[24, 6.0]",A0902,"(220, 220)"
7559,4383,12/15/2018,3811075,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
7560,4384,12/15/2018,3811072,281130,1,281130,A0605302,A06,5,"[35.75, 10.5]",A0605,"(210, 380)"
7561,4385,12/15/2018,3811062,438816,1,438816,A0610301,A06,10,"[34.5, 13.5]",A0610,"(390, 60)"
7562,4386,12/15/2018,3811051,425631,1,425631,A0609304,A06,9,"[35.75, 13.5]",A0609,"(380, 140)"
7563,4387,12/15/2018,3811036,397512,1,397512,A1001501,A10,1,"[22.75, 6.0]",A1001,"(380, 280)"
